hilo,fase,tipoError,item,error
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=314, fecha=2024-03-22, monto=-200, tipo='invalid'}","Transaccion 314 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=959, fecha=2024-06-25, monto=-200, tipo='invalid'}","Transaccion 959 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=632, fecha=2024-02-11, monto=800, tipo='invalid'}","Transaccion 632 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=316, fecha=2024-04-01, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=316, fecha=2024-04-01, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=634, fecha=2024-06-15, monto=1500, tipo='debito'}","Transaccion duplicada omitida: Transaccion{id=634, fecha=2024-06-15, monto=1500, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=960, fecha=2024-03-29, monto=-200, tipo='invalid'}","Transaccion 960 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=637, fecha=2024-07-01, monto=700, tipo='desconocido'}","Transaccion 637 con tipo no valido: desconocido"
taskExecutor-1,READ,FlatFileParseException,"308,2024-13-01,,invalid","Parsing error at line: 309 in resource=[class path resource [data/transacciones.csv]], input=[308,2024-13-01,,invalid]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=638, fecha=2024-11-20, monto=-200, tipo='invalid'}","Transaccion 638 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=961, fecha=2024-10-20, monto=-200, tipo='invalid'}","Transaccion 961 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"635,2024-13-01,1500,credito","Parsing error at line: 636 in resource=[class path resource [data/transacciones.csv]], input=[635,2024-13-01,1500,credito]"
taskExecutor-1,READ,FlatFileParseException,"311,2024-13-01,1000,credito","Parsing error at line: 312 in resource=[class path resource [data/transacciones.csv]], input=[311,2024-13-01,1000,credito]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=965, fecha=2024-08-12, monto=3000, tipo='invalid'}","Transaccion 965 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=643, fecha=2024-06-27, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=643, fecha=2024-06-27, monto=null, tipo='invalid'}"
taskExecutor-1,READ,FlatFileParseException,"315,2024-13-01,1200,debito","Parsing error at line: 316 in resource=[class path resource [data/transacciones.csv]], input=[315,2024-13-01,1200,debito]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=969, fecha=2024-04-15, monto=3000, tipo='invalid'}","Transaccion 969 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=644, fecha=2024-05-18, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=644, fecha=2024-05-18, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=317, fecha=2024-01-19, monto=800, tipo='invalid'}","Transaccion 317 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=970, fecha=2024-02-14, monto=3000, tipo='invalid'}","Transaccion 970 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=318, fecha=2024-06-04, monto=1500, tipo='invalid'}","Transaccion 318 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=645, fecha=2024-08-26, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=645, fecha=2024-08-26, monto=null, tipo='invalid'}"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=319, fecha=2024-05-08, monto=-200, tipo='invalid'}","Transaccion 319 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=972, fecha=2024-12-03, monto=1000, tipo='invalid'}","Transaccion 972 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=320, fecha=2024-02-29, monto=700, tipo='invalid'}","Transaccion 320 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=648, fecha=2024-02-21, monto=700, tipo='invalid'}","Transaccion 648 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=322, fecha=2024-01-28, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=322, fecha=2024-01-28, monto=null, tipo='invalid'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=975, fecha=2024-04-07, monto=1200, tipo='desconocido'}","Transaccion 975 con tipo no valido: desconocido"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=324, fecha=2024-09-23, monto=800, tipo='invalid'}","Transaccion 324 con tipo no valido: invalid"
taskExecutor-2,READ,FlatFileParseException,"651,2024-13-01,,invalid","Parsing error at line: 652 in resource=[class path resource [data/transacciones.csv]], input=[651,2024-13-01,,invalid]"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=326, fecha=2024-12-15, monto=1200, tipo='invalid'}","Transaccion 326 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=976, fecha=2024-02-09, monto=800, tipo='invalid'}","Transaccion 976 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=327, fecha=2024-04-30, monto=-200, tipo='desconocido'}","Transaccion 327 con tipo no valido: desconocido"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=657, fecha=2024-04-30, monto=1000, tipo='invalid'}","Transaccion 657 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=329, fecha=2024-05-02, monto=700, tipo='invalid'}","Transaccion 329 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=977, fecha=2024-05-21, monto=3000, tipo='invalid'}","Transaccion 977 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=330, fecha=2024-12-04, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=330, fecha=2024-12-04, monto=null, tipo='credito'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=658, fecha=2024-10-14, monto=1200, tipo='invalid'}","Transaccion 658 con tipo no valido: invalid"
taskExecutor-1,PROCESS,InvalidDataException,"Transaccion{id=333, fecha=2024-02-22, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=333, fecha=2024-02-22, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=978, fecha=2024-04-08, monto=1500, tipo='invalid'}","Transaccion 978 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=660, fecha=2024-07-17, monto=-200, tipo='invalid'}","Transaccion 660 con tipo no valido: invalid"
taskExecutor-3,READ,FlatFileParseException,"973,2024-13-01,,debito","Parsing error at line: 974 in resource=[class path resource [data/transacciones.csv]], input=[973,2024-13-01,,debito]"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=663, fecha=2024-02-25, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=663, fecha=2024-02-25, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=664, fecha=2024-02-17, monto=800, tipo='desconocido'}","Transaccion 664 con tipo no valido: desconocido"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=980, fecha=2024-06-22, monto=700, tipo='invalid'}","Transaccion 980 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=665, fecha=2024-04-13, monto=800, tipo='invalid'}","Transaccion 665 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=982, fecha=2024-06-08, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=982, fecha=2024-06-08, monto=null, tipo='invalid'}"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=666, fecha=2024-04-25, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=666, fecha=2024-04-25, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=983, fecha=2024-05-23, monto=1500, tipo='invalid'}","Transaccion 983 con tipo no valido: invalid"
taskExecutor-2,PROCESS,InvalidDataException,"Transaccion{id=668, fecha=2024-02-21, monto=null, tipo='credito'}","Transaccion incompleta: Transaccion{id=668, fecha=2024-02-21, monto=null, tipo='credito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=984, fecha=2024-05-07, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=984, fecha=2024-05-07, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=986, fecha=2024-05-13, monto=700, tipo='invalid'}","Transaccion 986 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=987, fecha=2024-10-13, monto=null, tipo='debito'}","Transaccion incompleta: Transaccion{id=987, fecha=2024-10-13, monto=null, tipo='debito'}"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=988, fecha=2024-12-11, monto=1200, tipo='invalid'}","Transaccion 988 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=994, fecha=2024-06-09, monto=700, tipo='invalid'}","Transaccion 994 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=997, fecha=2024-06-14, monto=-200, tipo='invalid'}","Transaccion 997 con tipo no valido: invalid"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=998, fecha=2024-01-14, monto=null, tipo='invalid'}","Transaccion incompleta: Transaccion{id=998, fecha=2024-01-14, monto=null, tipo='invalid'}"
taskExecutor-3,READ,FlatFileParseException,"993,2024-13-01,700,invalid","Parsing error at line: 994 in resource=[class path resource [data/transacciones.csv]], input=[993,2024-13-01,700,invalid]"
taskExecutor-3,PROCESS,InvalidDataException,"Transaccion{id=1000, fecha=2024-12-30, monto=1500, tipo='credito'}","Transaccion duplicada omitida: Transaccion{id=1000, fecha=2024-12-30, monto=1500, tipo='credito'}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Bob Johnson', tipo='prestamo', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=137, nombre='Bob Johnson', tipo='prestamo', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Steve Rogers', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=148, nombre='Steve Rogers', tipo='prestamo', saldo=null}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=128, nombre='Steve Rogers', tipo='ahorro', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=128, nombre='Steve Rogers', tipo='ahorro', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=105, nombre='John Doe', tipo='ahorro', saldo=null}","Cuenta 105 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Unknown', tipo='-1', saldo=null}","Cuenta 114 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Charlie Green', tipo='hipoteca', saldo=null}","Cuenta 113 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=105, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta 105 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Unknown', tipo='-1', saldo=null}","Cuenta 113 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=145, nombre='Charlie Green', tipo='ahorro', saldo=8000}","Cuenta 145 con edad invalida: 150"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Steve Rogers', tipo='-1', saldo=5000}","Cuenta 148 con edad invalida: 150"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='John Doe', tipo='prestamo', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=148, nombre='John Doe', tipo='prestamo', saldo=7000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=140, nombre='John Doe', tipo='hipoteca', saldo=null}","Cuenta 140 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=142, nombre='Steve Rogers', tipo='-1', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=142, nombre='Steve Rogers', tipo='-1', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=148, nombre='Steve Rogers', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=148, nombre='Steve Rogers', tipo='ahorro', saldo=7000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=111, nombre='Diana Prince', tipo='hipoteca', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=111, nombre='Diana Prince', tipo='hipoteca', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=110, nombre='Alice Brown', tipo='-1', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=110, nombre='Alice Brown', tipo='-1', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=103, nombre='Bob Johnson', tipo='-1', saldo=null}","Cuenta 103 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=146, nombre='Steve Rogers', tipo='ahorro', saldo=null}","Cuenta 146 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=114, nombre='Alice Brown', tipo='prestamo', saldo=8000}","Cuenta 114 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=115, nombre='Diana Prince', tipo='-1', saldo=null}","Cuenta 115 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Steve Rogers', tipo='prestamo', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=129, nombre='Steve Rogers', tipo='prestamo', saldo=5000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Charlie Green', tipo='-1', saldo=8000}","Cuenta 134 con edad invalida: 150"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='hipoteca', saldo=12000}","Cuenta incompleta: CuentaInteres{cuentaId=123, nombre='Steve Rogers', tipo='hipoteca', saldo=12000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=138, nombre='Charlie Green', tipo='-1', saldo=5000}","Cuenta incompleta: CuentaInteres{cuentaId=138, nombre='Charlie Green', tipo='-1', saldo=5000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Jane Smith', tipo='prestamo', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=107, nombre='Jane Smith', tipo='prestamo', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=107, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 107 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Steve Rogers', tipo='-1', saldo=null}","Cuenta 134 con saldo no positivo"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=105, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 105 con saldo no positivo"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=116, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=116, nombre='Diana Prince', tipo='prestamo', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=113, nombre='Diana Prince', tipo='hipoteca', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=113, nombre='Diana Prince', tipo='hipoteca', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=105, nombre='Diana Prince', tipo='prestamo', saldo=10000}","Cuenta duplicada: CuentaInteres{cuentaId=105, nombre='Diana Prince', tipo='prestamo', saldo=10000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=150, nombre='Steve Rogers', tipo='hipoteca', saldo=null}","Cuenta 150 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=125, nombre='Diana Prince', tipo='prestamo', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=125, nombre='Diana Prince', tipo='prestamo', saldo=null}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=141, nombre='Unknown', tipo='ahorro', saldo=7000}","Cuenta incompleta: CuentaInteres{cuentaId=141, nombre='Unknown', tipo='ahorro', saldo=7000}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=134, nombre='Steve Rogers', tipo='hipoteca', saldo=8000}","Cuenta incompleta: CuentaInteres{cuentaId=134, nombre='Steve Rogers', tipo='hipoteca', saldo=8000}"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=137, nombre='Charlie Green', tipo='hipoteca', saldo=7000}","Cuenta 137 con edad invalida: 150"
taskExecutor-2,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=124, nombre='John Doe', tipo='prestamo', saldo=null}","Cuenta 124 con saldo no positivo"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=131, nombre='Bob Johnson', tipo='prestamo', saldo=10000}","Cuenta incompleta: CuentaInteres{cuentaId=131, nombre='Bob Johnson', tipo='prestamo', saldo=10000}"
taskExecutor-1,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=120, nombre='John Doe', tipo='-1', saldo=null}","Cuenta incompleta: CuentaInteres{cuentaId=120, nombre='John Doe', tipo='-1', saldo=null}"
taskExecutor-3,PROCESS,InvalidDataException,"CuentaInteres{cuentaId=129, nombre='Alice Brown', tipo='prestamo', saldo=null}","Cuenta 129 con saldo no positivo"
